to_project_name,grant_pool_name,from_project_name,f0_
evergreencoin,GG-19 - 0x5eb890e41c8d2cff75ea942085e406bb90016561,gitcoin,1975.023234956117
,GG-19 - 0x6726fe9c89fb04eaef388c11cf55be6aa0a62fb9,gitcoin,5743.5371044211352
defieye,GG-19 - 0x6726fe9c89fb04eaef388c11cf55be6aa0a62fb9,gitcoin,3602.4822878558612
hypercerts,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,1942.3306740929838
0xnextlabs,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,790.23994051066893
tapexyz,GG-19 - 0xc34745b3852df32d5958be88df2bee0a83474001,gitcoin,1755.8986070336882
4everland,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,2835.4274941949361
lifespanio,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,1897.8772925049152
open-cann,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,614.62586226077337
commons-stack,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,2008.628248414929
datalatte-ai,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,689.210865686201
revoke-cash,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,40735.213195833567
spect-ai,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,2592.36739797781
citizenwallet,GG-20 - 23,gitcoin,11213.406386481707
jedi-swap,GG-20 - 25,gitcoin,27823.971532253861
wtfacademy,GG-20 - 25,gitcoin,1087.886285522492
lexdao,GG-20 - 25,gitcoin,4504.4620576828966
journodao,GG-20 - 26,gitcoin,1414.1417230022894
l2beat,GG-20 - 26,gitcoin,37640.389767336994
auditdbio,GG-20 - 26,gitcoin,975.85237736758336
go-ethereum,GG-20 - 27,gitcoin,7495.8762545503405
buidlguidl,GG-20 - 27,gitcoin,12526.025582707662
blockscout,GG-20 - 27,gitcoin,20052.665385615768
ecosynthesisx,GG-20 - 29,gitcoin,1023.639646647498
ekonavi,GG-20 - 29,gitcoin,211.92469456233084
gainforest,GG-21 - 11,gitcoin,2187.9984154845256
viaprize,GG-21 - 384,gitcoin,573.47274355689626
glo-foundation,GG-21 - 389,gitcoin,2321.7563099445078
revoke-cash,GG-21 - 389,gitcoin,13062.838837201029
,GG-21 - 44,gitcoin,86291.1934741801
evmcrispr,GG-21 - 57,gitcoin,2233.5444339999212
voicedeck,GG-22 - 608,gitcoin,1630.7623802868245
shapeshift,GG-22 - 608,gitcoin,1734.1214992078365
remix-ethereum,GG-22 - 609,gitcoin,4692.4398797163694
vu3th,GG-22 - 609,gitcoin,1515.0006389199682
zkemail,GG-22 - 609,gitcoin,9759.8802430193027
matrixai,GG-22 - 609,gitcoin,1539.1868665391478
someresatguides,GG-22 - 610,gitcoin,4107.7558447402735
,GG-22 - 636,gitcoin,7893.9386959862786
,PartnerRound - 0x0e7b7eb13d5fcc2ffa097bafdfc055cc0d634c59 - 43114,gitcoin,706.64439785813192
fractal-visions,PartnerRound - 0x135f474d35521348732e9947b246259754590959 - 10,gitcoin,150.96986460569315
stiame,PartnerRound - 0x18a72e9940fb81860a809e266ebec42a9e2c44ce - 42161,gitcoin,90.702895327092847
fundpg,PartnerRound - 0x5aa255d5cae9b6ce0f2d9aee209cb02349b83731 - 42161,gitcoin,4532.7051177940093
nacion-bankless,PartnerRound - 0x5aa255d5cae9b6ce0f2d9aee209cb02349b83731 - 42161,gitcoin,2074.8192239381769
,PartnerRound - 0x5f7b8b79f5ebad59f493ab80dc87830e040e0029 - 10,gitcoin,1442.6085014086502
itu-blockchain,PartnerRound - 0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc - 10,gitcoin,2814.5128523683388
refimedellin,PartnerRound - 0xc5262fc451a72f68f83563e30126d9c1d5d77659 - 42161,gitcoin,722.60549510949625
giveth,PartnerRound - 0xc5262fc451a72f68f83563e30126d9c1d5d77659 - 42161,gitcoin,1349.4346998833851
,PartnerRound - 0xd875fa07bedce182377ee54488f08f017cb163d4 - 10,gitcoin,190125.35283308476
streamethorg,PartnerRound - 0xd875fa07bedce182377ee54488f08f017cb163d4 - 10,gitcoin,10326.948398007071
,PartnerRound - 0xddd305594dc560e1177f18da8329136936ce1f43 - 534352,gitcoin,48.381009634584188
luncosim,PartnerRound - 0xe03ebeb65bf0704f208bff15d994ea246d69b96c - 137,gitcoin,932.13978122196011
,PartnerRound - 12 - 1329,gitcoin,317377.49995591561
,PartnerRound - 4 - 43114,gitcoin,98755.697699268829
kiwi-news-attestate,PartnerRound - 66 - 10,gitcoin,630.98114739411551
,PartnerRound - 748 - 42161,gitcoin,574.97391863167286
vuejs,contributions,opencollective,703993.04
mozilla,contributions,opencollective,590.77
typescript-eslint,contributions,opencollective,91561.17
zokrates,contributions,opencollective,70515.0
dino_contracts-apexethdev,retrofunding4,optimism,3921.08642754985
ethereumcolombia,CGrants - Direct,gitcoin,765.465654735932
vyperlang,CGrants - Direct,gitcoin,21698.448203084485
clrfund,GG-05,gitcoin,816.77423456376289
lighthouse-sigp,GG-06,gitcoin,4722.8208612945955
teku-consensys,GG-07,gitcoin,0.32896271332086768
scopelift,GG-07,gitcoin,4332.9998064928814
ethereumcolombia,GG-08,gitcoin,825.70135069496814
radicalxchange,GG-08,gitcoin,1462.867823097524
vyperlang,GG-09,gitcoin,412.85398111974928
waffle-truefieng,GG-11,gitcoin,48.465510495719478
fracton-ventures,GG-13,gitcoin,261.09307058210567
whitehatdao,GG-15,gitcoin,169.20084804086571
word-block-fat-garage,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,27.632306225597858
beacon-chain,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,4013.8944311663508
hairdao,GG-17 - 0x6e8dc2e623204d61b0e59e668702654ae336c9f7,gitcoin,68.941285967826843
ethdominicana,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,gitcoin,804.52638969506074
open-web-academy,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,gitcoin,1096.2198092700357
fairdatasociety,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,279.56169480724714
viaprize,GG-19 - 0x6726fe9c89fb04eaef388c11cf55be6aa0a62fb9,gitcoin,2291.8548598820958
jobstash,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,1985.0238060193547
cadcad-org,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,537.85080607958093
descier,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,461.49334031575023
sprintcheckout,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,229.97008079907502
givepraise,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,953.50104604849957
unlock-protocol,GG-20 - 27,gitcoin,5323.6227910677389
voicedeck,GG-20 - 31,gitcoin,6841.7093083285281
giveth,GG-21 - 11,gitcoin,5234.3871328453761
voicedeck,GG-21 - 385,gitcoin,1999.2332825495835
impersonator-eth,GG-22 - 608,gitcoin,2252.9874740823466
fractaldotbox,GG-22 - 611,gitcoin,11045.03757525565
1w3,GG-22 - 642,gitcoin,3368.0709935884538
orbuculum-dao,PartnerRound - 0x0936de3fc187bdc3059a0a893c1cabe5384c418a - 137,gitcoin,95.046392611378309
,PartnerRound - 12 - 42161,gitcoin,76.89551997219678
,PartnerRound - 2 - 137,gitcoin,487.71646170087263
growthepie,PartnerRound - 8 - 1088,gitcoin,5804.31613180723
ljharb,contributions,opencollective,8954.41
import-js,contributions,opencollective,5387.0
dethcrypto,CGrants - Direct,gitcoin,1428.2584549383234
commonsbuild,GG-09,gitcoin,4183.6621044868571
serenita-org,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,540.97369671612978
lexdao,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,gitcoin,4543.4219839166853
urbanika,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,gitcoin,8415.6569845280737
venture-miner,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,gitcoin,149.18761366939236
404-dao,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,gitcoin,1336.5835638899755
troopfinance,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,236.91278037038074
metamail,GG-19 - 0x6726fe9c89fb04eaef388c11cf55be6aa0a62fb9,gitcoin,485.77674926461896
likecoin,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,174.23889400015833
privatefolio,GG-20 - 25,gitcoin,580.68651647193371
cadcad-org,GG-20 - 27,gitcoin,1791.7491379496828
dmeter4dmrv,GG-20 - 28,gitcoin,544.7425124426403
datalatte-ai,GG-22 - 608,gitcoin,221.44723220496442
,PartnerRound - 0x3558a83d59fdc4010c85c8cee6388a1b655f7336 - 250,gitcoin,849.60901815444231
,PartnerRound - 0xc0d48801d3c50cb2139cae89ba42c637eaee10d0 - 42161,gitcoin,575.06824857106176
luncosim,PartnerRound - 0xe9459565709c5e856ffbc3cc8715824945d92de7 - 10,gitcoin,107.48585639631605
womenbiz,PartnerRound - 0xf22182afea4698379d35d41a72a0a9a6e9b70697 - 10,gitcoin,301.06710265554136
,PartnerRound - 75 - 8453,gitcoin,6.114477210532641
,PartnerRound - 94 - 10,gitcoin,101.10125049055183
upchain-lbc-team,CGrants - Direct,gitcoin,153.87837896613757
useweb3,GG-11,gitcoin,27.582654896484854
blockscout,GG-13,gitcoin,231.35143735906772
journodao,GG-14,gitcoin,194.62750455295856
electronic-frontier-foundation,GG-15,gitcoin,50741.692671409663
viaprize,GG-18 - 0x30c381033aa2830ceb0aa372c2e4d28f004b3db9,gitcoin,2833.2529459268421
metamail,GG-18 - 0x9331fde4db7b9d9d1498c09d30149929f24cf9d5,gitcoin,1221.9266696215504
1hive,GG-21 - 384,gitcoin,1203.9539560266419
dao-drops-dorgtech,GG-21 - 385,gitcoin,771.6257180042744
open-cann,PartnerRound - 0xddd305594dc560e1177f18da8329136936ce1f43 - 534352,gitcoin,18.815784465521574
gitcoin,PartnerRound - 0xdf0e4247a86660c126f6350036ce0def6b50ac2c - 424,gitcoin,2.0364345908164978
reth-paradigmxyz,retropgf3,optimism,521741.255
spaghetteth,CGrants - Direct,gitcoin,464.77776215358142
cadcad-org,GG-10,gitcoin,170.39316075911961
taterdao,GG-15,gitcoin,3726.161792173978
solhint-protofire,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,160.9263255868949
positiveblockchain,GG-20 - 29,gitcoin,308.89415262639523
eppie-io,GG-22 - 608,gitcoin,22.608054619392192
eiptools,GG-22 - 610,gitcoin,2083.6297159066426
jobstash,GG-22 - 636,gitcoin,235.48620876645305
rotki,retropgf3,optimism,521741.255
ethers-io,retropgf3,optimism,1043482.475
opscientia,GG-14,gitcoin,22.436858690489657
crowdmuse,GG-14,gitcoin,2.013214236851768
kenshitech,GG-17 - 0xf1c021df6dc6b2dc2e5a837cdfddc2f42503233b,gitcoin,91.632311914116144
official-moondao,GG-18 - 0x30c381033aa2830ceb0aa372c2e4d28f004b3db9,gitcoin,47.969099736897931
coinpassport,GG-18 - 0x9331fde4db7b9d9d1498c09d30149929f24cf9d5,gitcoin,44.996003883943594
bankless-africa,GG-19 - 0xd309defd59c0b8792b14197eaa40043d9625b22b,gitcoin,1439.3305782548216
yohakuxyz,GG-21 - 44,gitcoin,391.47990251073929
,PartnerRound - 37 - 534352,gitcoin,18.799260839121416
dna-seq,PartnerRound - 66 - 8453,gitcoin,22.067523900419474
treejer,GG-10,gitcoin,113.140165897939
opscientia,GG-11,gitcoin,141.61737956999241
raid-guild,GG-12,gitcoin,68.13260371599705
evmcrispr,GG-20 - 9,gitcoin,149.56421373039484
spaghetteth,GG-21 - 384,gitcoin,101.60907691717148
threefoldfoundation,PartnerRound - 0xb4a2fd4adc086039ecdf51e6b8550ee64d7c0f44 - 10,gitcoin,94.612514168024063
,PartnerRound - 10 - 324,gitcoin,11.973739266395569
creatordao-project,CGrants - Direct,gitcoin,30.9357582489785
snapshot-labs,GG-12,gitcoin,201.1414434849
codingshdev,GG-14,gitcoin,105.43780950526514
basin-global,GG-17 - 0x421510312c40486965767be5ea603aa8a5707983,gitcoin,101.65809720754623
lxdao-official,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,51.788996934890747
womenbiz,retropgf2,optimism,31602.0
tenderly,retropgf3,optimism,267559.355
vu3th,retropgf3,optimism,0.0
reach-sh,GG-07,gitcoin,267.02731711755911
lighthouse-web3,GG-10,gitcoin,41.470145672735704
ethereum-burn-stats-mohamedmansour,GG-11,gitcoin,143.23460056356512
lume-web,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,170.97088820487261
inferer,GG-21 - 44,gitcoin,59.386522180400789
,PartnerRound - 0x8916763e325c5ab2bfec4e8dd06423ca9d28c373 - 10,gitcoin,1722.1457446513368
earthist,GG-17 - 0x421510312c40486965767be5ea603aa8a5707983,gitcoin,110.74756199121475
scinet-inc,GG-14,gitcoin,64.944438642428537
thunder-chat-app,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,344.93533200025558
scryprotocol,missions_season_4,optimism,300000.0
asseth,GG-13,gitcoin,17.512784928088582
,PartnerRound - 19 - 137,gitcoin,1.0605956315994263
yubiai,GG-11,gitcoin,1.0092110318295
raid-guild,GG-14,gitcoin,657.484038413214
,PartnerRound - 81 - 8453,gitcoin,6.7321374323219061
etherscore,retropgf3,optimism,161781.515
raid-guild,GG-11,gitcoin,43.716919039338762
weekinethnews,retropgf2,optimism,182550.0
remix-ethereum,retropgf2,optimism,227514.0
defi-wonderland,retropgf3,optimism,200263.42
grassrootseconomics,GG-07,gitcoin,460.48253149664924
metagov,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,803.05022600293159
journodao,GG-17 - 0xf1c021df6dc6b2dc2e5a837cdfddc2f42503233b,gitcoin,59.628406047821045
orbuculum-dao,GG-19 - 0x911ae126be7d88155aa9254c91a49f4d85b83688,gitcoin,61.551151316612959
,PartnerRound - 20 - 534352,gitcoin,420.361451625824
planetarycouncil,PartnerRound - 0x7492a8c4ed29b1f1559888bd832fae5d33e10370 - 424,gitcoin,89.776989208354948
kairosresearch,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,226.55297040939331
,PartnerRound - 0xda7c9b88a287862d28b15394e1ad1d8c76f97022 - 10,gitcoin,54.372713297605515
moss-drive,GG-21 - 44,gitcoin,3.2097032977035269
manifold,retrofunding4,optimism,155441.431893607
,retrofunding5,optimism,845546.91792240331
kotalco,GG-08,gitcoin,9.61332275168249
ggframe,GG-21 - 385,gitcoin,491.41674415831949
aw-labs,grants_season_4,optimism,61250.0
zora,retrofunding4,optimism,900000.0
curvegrid-multibaas,retropgf3,optimism,86956.87
nativesintech,CGrants - Direct,gitcoin,119.101908344046
aoraki-labs,GG-17 - 0x859faeaa266ba13bd1e72eb6dd7a223902d1adfe,gitcoin,41.8160805106163
quark-id,retropgf2,optimism,6043.5
blockscout,retropgf3,optimism,695654.995
wise-crowds-liberating-structures,GG-17 - 0x8aa06b3b8cac2970857f4e0fd78f21dc01aade94,gitcoin,240.32246804237366
luncosim,PartnerRound - 91 - 10,gitcoin,23.64711407572031
decentri-fi,GG-13,gitcoin,3.3002574064358514
0xdeschool,GG-17 - 0x859faeaa266ba13bd1e72eb6dd7a223902d1adfe,gitcoin,284.77681374549866
migalabs,GG-13,gitcoin,28.151031553516603
vu3th,GG-14,gitcoin,150.0
corbinpage-king-of-the-degens,retrofunding4,optimism,12704.7023025909
scryprotocol,retropgf2,optimism,7987.5
granary,retrofunding4,optimism,59179.300742386
,PartnerRound - 55 - 42161,gitcoin,4.0007840365578886
superfluid,retrofunding4,optimism,79087.5430996665
optimism-resource-center-govguide,retropgf3,optimism,69565.51
nfts2me,retrofunding4,optimism,174361.166640657
layer3xyz,retropgf3,optimism,173913.74
hildobby,retropgf3,optimism,113043.945
hyperlane-xyz,retrofunding4,optimism,70697.4668870075
spearbit-portfolio,grants_season_4,optimism,700000.0
ethernautdao,CGrants - Direct,gitcoin,1.868589793005
zenbiteth,retropgf2,optimism,2304.0
streamethorg,retropgf3,optimism,347827.48
balancer,retrofunding4,optimism,94195.6234910155
bonding-curves,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,26.975313305854797
idle-finance,grants_season_4,optimism,262500.0
metagov,missions_season_4,optimism,101250.0
chronicleprotocol,retropgf3,optimism,173913.74
wallet-guard,retropgf3,optimism,173913.74
decentri-fi,CGrants - Direct,gitcoin,40.34133
gitcoin,GG-13,gitcoin,718.17605393919985
hats-protocol,CGrants - Direct,gitcoin,30.000000000000004
xkcp,retropgf3,optimism,286957.685
mechanism-institute,retropgf3,optimism,95652.55
rust-kzg-sifraitech,retropgf3,optimism,147826.7
harvestfi,retrofunding4,optimism,12032.4788550767
,grants_season_2,optimism,187500.0
wombat-exchange,grants_season_4,optimism,262500.0
shutter-network,retrofunding5,optimism,253193.094322888
enjoy-tech,retrofunding4,optimism,77720.0521948645
social-dev-token,GG-13,gitcoin,1.93925
ethereansos,retropgf2,optimism,8985.0
spaghetteth,GG-05,gitcoin,33.0444827069586
cliqueofficial,grants_season_4,optimism,175000.0
pickle-finance,grants_season_1,optimism,200000.0
hats-protocol,retrofunding4,optimism,7362.42435897387
0xkawz-circle-tech,retrofunding4,optimism,14369.9987420954
hypeshothq,retropgf3,optimism,77409.01
,PartnerRound - 3 - 1,gitcoin,4.19777774810791
zwergdev-whale-bridge,retrofunding4,optimism,9018.02518414491
rubicon,grants_season_3,optimism,300000.0
planetarycouncil,CGrants - Direct,gitcoin,4.75
gitcoin,retropgf2,optimism,227241.0
pairwise-general-magic,retropgf2,optimism,11707.5
nogem-app,retrofunding4,optimism,12131.2031408168
kwenta,retropgf3,optimism,349566.63
,PartnerRound - 56 - 8453,gitcoin,13.215559005737305
humpysgold,retropgf3,optimism,0.0
prettier-solidity,retropgf3,optimism,324296.98
aqkuperu,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,gitcoin,1.6560183763504028
reserve-protocol,retrofunding4,optimism,55563.8775130778
gitcoin,PartnerRound - 0x0bbd781509c0ac5dcf9f4d7884dc080931ae22df - 42161,gitcoin,0.032366260886192322
luncosim,PartnerRound - 618 - 42161,gitcoin,0.016139950603246689
ethernautdao,grants_season_2,optimism,150000.0
tockable,retropgf3,optimism,0.0
ato-nft,retropgf2,optimism,1609.5
optimism-gas-tracker-buildooor,retropgf3,optimism,138845.77
voteagora,retropgf2,optimism,152988.0
justcause-smeee23,retropgf3,optimism,0.0
dforce-network,retropgf3,optimism,0.0
cannon-rs-badboilabs,retropgf2,optimism,8994.0
theredguild,retropgf3,optimism,260870.61
op-stack-deployer-aymen-tirchi,retrofunding5,optimism,126209.442049843
fractal-visions,retropgf2,optimism,11383.5
lodestar-chainsafe,retropgf3,optimism,869568.735
eoa-blockchain-labs,retrofunding5,optimism,141703.351606667
shipyard-software,retrofunding4,optimism,8412.77943925881
boardroom-inc,retropgf3,optimism,173913.74
givepraise,retropgf3,optimism,208696.495
buidlguidl,CGrants - Direct,gitcoin,7266.1648377577558
prysmaticlabs,CGrants - Direct,gitcoin,20732.177130453412
otterscan,CGrants - Direct,gitcoin,3774.3156702721071
fracton-ventures,CGrants - Direct,gitcoin,1924.8220179273624
krebitdao,CGrants - Direct,gitcoin,1806.9077760140774
jedi-swap,CGrants - Direct,gitcoin,46314.553053696582
4everland,CGrants - Direct,gitcoin,110405.79657189088
dom-money,CGrants - Direct,gitcoin,1571.4583989103044
,GG-01,gitcoin,26901.2009778
walletconnect,GG-06,gitcoin,1655.7932515777657
dappnode,GG-07,gitcoin,27268.03841586662
,GG-08,gitcoin,698310.23481767089
ethers-io,GG-08,gitcoin,10240.661522901424
minerva-wallet-lab10-coop,GG-09,gitcoin,4876.3481937922543
alto-io,GG-10,gitcoin,792.8634545500073
ethers-io,GG-10,gitcoin,49379.208817963088
bloomnetwork,GG-10,gitcoin,752.01567327163912
ethereum-burn-stats-mohamedmansour,GG-10,gitcoin,266.50683391047994
walletconnect,GG-10,gitcoin,13906.013010259016
fusion-drum-n-bass,GG-10,gitcoin,1173.2747089703789
leastauthority,GG-10,gitcoin,385.49962249470781
tor-project,GG-11,gitcoin,14020.226127659775
wighawag,GG-11,gitcoin,13827.138086978433
geo-web,GG-12,gitcoin,53207.416932349122
asseth,GG-12,gitcoin,579.34697192693056
pepemon-dao,GG-12,gitcoin,4757.39528532368
idena-network,GG-13,gitcoin,370.49585574112717
vyperlang,GG-13,gitcoin,668.24890899521813
metagame-metafam,GG-13,gitcoin,193.86312249381444
esteroids,GG-13,gitcoin,5500.4766622361512
taho-wallet,GG-13,gitcoin,18579.428129963653
scopelift,GG-13,gitcoin,55031.319657487627
wildcards-protocol,GG-14,gitcoin,12221.480326191218
whitehatdao,GG-14,gitcoin,8932.2390482147039
datalatte-ai,GG-14,gitcoin,2628.6025889723896
migalabs,GG-14,gitcoin,33.2324040797139
punk-domains,GG-14,gitcoin,50622.162158075524
fileverse,GG-14,gitcoin,56864.897038580923
nicenode,GG-14,gitcoin,15762.260052336233
lodestar-chainsafe,GG-14,gitcoin,2230.1767109846974
crypto-fees-dmihal,GG-15,gitcoin,33570.771377054865
someresatguides,GG-15,gitcoin,13600.313749304125
brightid,GG-15,gitcoin,17140.398853651095
wildcards-protocol,GG-15,gitcoin,1654.6176009405985
banklessdao,GG-15,gitcoin,1024.34566163
taho-wallet,GG-15,gitcoin,46067.197147975829
redstone-finance,GG-15,gitcoin,33005.319633707812
starksheet-the-candy-shop,GG-15,gitcoin,5208.0194869175257
,GG-16 (Climate Solutions),gitcoin,409586.15138430876
shapeshift,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,2980.165600515902
metagov,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,876.12142110615969
useweb3,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,621.95597893744707
whitehatdao,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,902.32116920500994
0xparc,GG-17 - 0x274554eb289004e15a7679123901b7f070dda0fa,gitcoin,2122.945777669549
mach-34,GG-17 - 0x274554eb289004e15a7679123901b7f070dda0fa,gitcoin,3547.041502520442
sprintcheckout,GG-17 - 0x274554eb289004e15a7679123901b7f070dda0fa,gitcoin,1946.5941873430274
refimedellin,GG-17 - 0x64aa545c9c63944f8e765d9a65eda3cbbdc6e620,gitcoin,231.25294953584671
commonsbuild,GG-17 - 0x9e669c0a6e075f14ba9d9d98c3580ad67e20ec38,gitcoin,230.16149744391441
coin-cashew,GG-18 - 0x222ea76664ed77d18d4416d2b2e77937b76f0a35,gitcoin,2349.1922988563347
plume-sig,GG-18 - 0x222ea76664ed77d18d4416d2b2e77937b76f0a35,gitcoin,1308.6601230169329
,GG-18 - 0x222ea76664ed77d18d4416d2b2e77937b76f0a35,gitcoin,7041.6439190243027
metagov,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,gitcoin,1511.4205860286984
lxdao-official,GG-18 - 0x30c381033aa2830ceb0aa372c2e4d28f004b3db9,gitcoin,983.1141728337027
likecoin,GG-18 - 0x30c381033aa2830ceb0aa372c2e4d28f004b3db9,gitcoin,385.33325246263132
otterscan,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,1189.4511914688046
truquest,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,187.68282614816636
evm-diff,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,1626.3220084979496
kleo-network,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,2703.2989875199564
giveth,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,4051.6590657704733
datalatte-ai,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,289.41327445579725
opendataforweb3,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,16029.761506128645
impersonator-eth,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,3480.1733529005778
idriss-crypto,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,32664.240453753104
carmineoptions,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,8531.7586290629788
